spec_id,megapixels
www.priceme.co.nz//2227,17.9
www.priceme.co.nz//1722,12.0
www.priceme.co.nz//1688,
www.priceme.co.nz//1667,14.0
www.priceme.co.nz//2335,
www.priceme.co.nz//24,
www.priceme.co.nz//2270,20.0
www.priceme.co.nz//1775,16.0
www.priceme.co.nz//1974,15.9
www.priceme.co.nz//1831,24.0
www.priceme.co.nz//2067,
www.priceme.co.nz//2088,15.9
www.priceme.co.nz//2122,15.9
www.priceme.co.nz//1923,
www.priceme.co.nz//1889,12.0
www.priceme.co.nz//2319,17.9
www.priceme.co.nz//2030,12.0
www.priceme.co.nz//1759,12.0
www.priceme.co.nz//2175,14.0
www.priceme.co.nz//1935,10.0
www.priceme.co.nz//1870,17.9
www.priceme.co.nz//2026,18.0
www.priceme.co.nz//2163,15.9
www.priceme.co.nz//1827,15.8
www.priceme.co.nz//49,16.0
www.priceme.co.nz//2358,15.9
www.priceme.co.nz//2071,12.0
www.priceme.co.nz//1718,20.0
www.priceme.co.nz//2134,24.0
www.priceme.co.nz//2070,15.9
www.priceme.co.nz//1719,12.0
www.priceme.co.nz//2135,20.0
www.priceme.co.nz//1963,16.0
www.priceme.co.nz//1826,15.9
www.priceme.co.nz//48,17.9
www.priceme.co.nz//2359,17.9
www.priceme.co.nz//110,15.9
www.priceme.co.nz//2027,17.9
www.priceme.co.nz//2162,17.9
www.priceme.co.nz//1934,17.9
www.priceme.co.nz//2031,15.9
www.priceme.co.nz//1758,
www.priceme.co.nz//2174,12.0
www.priceme.co.nz//1888,15.9
www.priceme.co.nz//1867,15.9
www.priceme.co.nz//2318,17.9
www.priceme.co.nz//2066,16.0
www.priceme.co.nz//2089,15.9
www.priceme.co.nz//2123,15.8
www.priceme.co.nz//1975,10.1
www.priceme.co.nz//106,17.9
www.priceme.co.nz//2158,12.2
www.priceme.co.nz//1774,4.6
www.priceme.co.nz//2334,17.9
www.priceme.co.nz//25,17.9
www.priceme.co.nz//2271,15.9
www.priceme.co.nz//1689,13.8
www.priceme.co.nz//1666,17.9
www.priceme.co.nz//2363,15.9
www.priceme.co.nz//72,17.9
www.priceme.co.nz//1959,12.2
www.priceme.co.nz//2226,13.8
www.priceme.co.nz//2119,
www.priceme.co.nz//1735,24.0
www.priceme.co.nz//1670,24.0
www.priceme.co.nz//64,12.2
www.priceme.co.nz//2375,15.8
www.priceme.co.nz//1762,18.0
www.priceme.co.nz//2288,20.0
www.priceme.co.nz//33,12.0
www.priceme.co.nz//1918,12.0
www.priceme.co.nz//2267,16.0
www.priceme.co.nz//2210,14.0
www.priceme.co.nz//1980,16.1
www.priceme.co.nz//44,15.9
www.priceme.co.nz//2093,19.8
www.priceme.co.nz//2139,15.9
www.priceme.co.nz//1715,9.8
www.priceme.co.nz//1938,24.2
www.priceme.co.nz//1892,10.0
www.priceme.co.nz//2247,14.0
www.priceme.co.nz//13,13.8
www.priceme.co.nz//2302,
www.priceme.co.nz//2181,16.1
www.priceme.co.nz//1884,12.0
www.priceme.co.nz//2197,10.0
www.priceme.co.nz//2178,15.9
www.priceme.co.nz//2206,15.9
www.priceme.co.nz//2343,17.9
www.priceme.co.nz//52,24.2
www.priceme.co.nz//1996,12.0
www.priceme.co.nz//2085,16.1
www.priceme.co.nz//1847,36.2
www.priceme.co.nz//2292,12.0
www.priceme.co.nz//29,
www.priceme.co.nz//1778,24.1
www.priceme.co.nz//2154,9.8
www.priceme.co.nz//2011,15.9
www.priceme.co.nz//1797,10.0
www.priceme.co.nz//1810,16.1
www.priceme.co.nz//1955,13.8
www.priceme.co.nz//2380,15.9
www.priceme.co.nz//91,20.0
www.priceme.co.nz//2103,15.9
www.priceme.co.nz//1806,14.0
www.priceme.co.nz//68,24.1
www.priceme.co.nz//87,15.9
www.priceme.co.nz//2396,16.1
www.priceme.co.nz//3,17.9
www.priceme.co.nz//1943,15.9
www.priceme.co.nz//1739,15.9
www.priceme.co.nz//1693,16.1
www.priceme.co.nz//2115,10.0
www.priceme.co.nz//2050,17.9
www.priceme.co.nz//2400,14.5
www.priceme.co.nz//2284,16.1
www.priceme.co.nz//1851,12.0
www.priceme.co.nz//1914,17.9
www.priceme.co.nz//2142,15.9
www.priceme.co.nz//1781,4.6
www.priceme.co.nz//2007,16.1
www.priceme.co.nz//34,10.1
www.priceme.co.nz//2325,24.2
www.priceme.co.nz//2260,15.9
www.priceme.co.nz//2149,15.1
www.priceme.co.nz//1765,10.0
www.priceme.co.nz//63,15.9
www.priceme.co.nz//2372,24.0
www.priceme.co.nz//2237,15.9
www.priceme.co.nz//8,
www.priceme.co.nz//1948,10.0
www.priceme.co.nz//1698,17.9
www.priceme.co.nz//1732,24.0
www.priceme.co.nz//1677,12.0
www.priceme.co.nz//2364,15.9
www.priceme.co.nz//75,15.9
www.priceme.co.nz//2221,15.9
www.priceme.co.nz//2108,14.0
www.priceme.co.nz//1724,15.9
www.priceme.co.nz//2333,17.9
www.priceme.co.nz//22,
www.priceme.co.nz//2299,15.9
www.priceme.co.nz//2276,16.0
www.priceme.co.nz//1909,15.9
www.priceme.co.nz//1773,12.2
www.priceme.co.nz//1972,12.0
www.priceme.co.nz//2348,14.0
www.priceme.co.nz//59,18.0
www.priceme.co.nz//1837,15.9
www.priceme.co.nz//2061,11.8
www.priceme.co.nz//1708,14.0
www.priceme.co.nz//2124,15.8
www.priceme.co.nz//1925,
www.priceme.co.nz//1860,24.0
www.priceme.co.nz//2036,
www.priceme.co.nz//2173,15.9
www.priceme.co.nz//1933,
www.priceme.co.nz//18,20.0
www.priceme.co.nz//2309,14.0
www.priceme.co.nz//1876,10.0
www.priceme.co.nz//2020,15.9
www.priceme.co.nz//2165,8.0
www.priceme.co.nz//1964,15.9
www.priceme.co.nz//1821,15.9
www.priceme.co.nz//2077,16.0
www.priceme.co.nz//2132,36.2
www.priceme.co.nz//2098,15.9
www.priceme.co.nz//2145,14.2
www.priceme.co.nz//2000,16.0
www.priceme.co.nz//1786,17.9
www.priceme.co.nz//38,24.0
www.priceme.co.nz//2283,15.9
www.priceme.co.nz//1913,12.0
www.priceme.co.nz//2112,10.0
www.priceme.co.nz//1694,16.0
www.priceme.co.nz//2057,20.0
www.priceme.co.nz//2407,20.0
www.priceme.co.nz//1801,12.0
www.priceme.co.nz//1944,10.0
www.priceme.co.nz//4,10.0
www.priceme.co.nz//80,12.0
www.priceme.co.nz//2391,12.0
www.priceme.co.nz//1682,15.9
www.priceme.co.nz//1728,
www.priceme.co.nz//2104,36.2
www.priceme.co.nz//2041,15.9
www.priceme.co.nz//79,10.0
www.priceme.co.nz//1817,24.0
www.priceme.co.nz//2387,
www.priceme.co.nz//1952,24.0
www.priceme.co.nz//2153,14.2
www.priceme.co.nz//1790,20.0
www.priceme.co.nz//2016,
www.priceme.co.nz//2295,30.5
www.priceme.co.nz//1840,12.0
www.priceme.co.nz//1905,16.0
www.priceme.co.nz//2128,15.9
www.priceme.co.nz//2082,24.0
www.priceme.co.nz//1704,18.0
www.priceme.co.nz//2201,14.0
www.priceme.co.nz//1991,15.9
www.priceme.co.nz//2344,12.0
www.priceme.co.nz//55,15.9
www.priceme.co.nz//1753,15.8
www.priceme.co.nz//2256,15.9
www.priceme.co.nz//2313,14.2
www.priceme.co.nz//2186,19.8
www.priceme.co.nz//1745,14.0
www.priceme.co.nz//2240,
www.priceme.co.nz//1895,14.0
www.priceme.co.nz//2305,14.2
www.priceme.co.nz//1712,36.2
www.priceme.co.nz//2094,16.0
www.priceme.co.nz//2217,10.0
www.priceme.co.nz//1968,
www.priceme.co.nz//43,15.9
www.priceme.co.nz//2352,14.2
www.priceme.co.nz//1987,14.0
www.priceme.co.nz//2216,12.2
www.priceme.co.nz//1969,12.0
www.priceme.co.nz//42,15.9
www.priceme.co.nz//2353,20.0
www.priceme.co.nz//1986,17.9
www.priceme.co.nz//1713,15.8
www.priceme.co.nz//2095,11.8
www.priceme.co.nz//2241,11.8
www.priceme.co.nz//1894,10.0
www.priceme.co.nz//15,
www.priceme.co.nz//2187,14.0
www.priceme.co.nz//1744,14.0
www.priceme.co.nz//1882,14.2
www.priceme.co.nz//2257,16.0
www.priceme.co.nz//1928,14.0
www.priceme.co.nz//2312,16.1
www.priceme.co.nz//2191,30.5
www.priceme.co.nz//2200,15.8
www.priceme.co.nz//1990,12.0
www.priceme.co.nz//2345,14.0
www.priceme.co.nz//54,20.0
www.priceme.co.nz//2129,36.2
www.priceme.co.nz//2083,11.8
www.priceme.co.nz//1705,16.1
www.priceme.co.nz//2294,16.0
www.priceme.co.nz//1841,
www.priceme.co.nz//1904,16.0
www.priceme.co.nz//2152,15.9
www.priceme.co.nz//2017,
www.priceme.co.nz//2369,24.2
www.priceme.co.nz//78,16.1
www.priceme.co.nz//1816,14.0
www.priceme.co.nz//2386,16.0
www.priceme.co.nz//97,16.0
www.priceme.co.nz//1953,12.2
www.priceme.co.nz//1683,16.0
www.priceme.co.nz//1729,12.2
www.priceme.co.nz//2105,16.0
www.priceme.co.nz//2040,12.0
www.priceme.co.nz//1800,16.1
www.priceme.co.nz//1945,24.0
www.priceme.co.nz//2390,15.9
www.priceme.co.nz//5,17.9
www.priceme.co.nz//2113,12.2
www.priceme.co.nz//1695,14.0
www.priceme.co.nz//2056,16.1
www.priceme.co.nz//39,24.0
www.priceme.co.nz//2328,
www.priceme.co.nz//1857,15.9
www.priceme.co.nz//2282,12.2
www.priceme.co.nz//1912,12.0
www.priceme.co.nz//1768,
www.priceme.co.nz//2001,14.0
www.priceme.co.nz//1787,15.9
www.priceme.co.nz//2076,15.9
www.priceme.co.nz//2133,16.0
www.priceme.co.nz//2099,
www.priceme.co.nz//1965,15.9
www.priceme.co.nz//1820,19.8
www.priceme.co.nz//2021,24.0
www.priceme.co.nz//1748,12.2
www.priceme.co.nz//1898,14.0
www.priceme.co.nz//1932,16.0
www.priceme.co.nz//19,14.0
www.priceme.co.nz//2308,19.8
www.priceme.co.nz//1877,12.0
www.priceme.co.nz//2037,12.0
www.priceme.co.nz//2172,24.1
www.priceme.co.nz//1924,15.9
www.priceme.co.nz//1861,15.9
www.priceme.co.nz//2060,14.0
www.priceme.co.nz//1709,15.9
www.priceme.co.nz//2125,10.0
www.priceme.co.nz//1973,15.9
www.priceme.co.nz//2349,17.9
www.priceme.co.nz//58,18.0
www.priceme.co.nz//1836,
www.priceme.co.nz//100,15.9
www.priceme.co.nz//1772,15.9
www.priceme.co.nz//2332,12.2
www.priceme.co.nz//2277,10.0
www.priceme.co.nz//1908,15.9
www.priceme.co.nz//2109,24.0
www.priceme.co.nz//2365,
www.priceme.co.nz//2220,24.0
www.priceme.co.nz//1699,10.0
www.priceme.co.nz//1733,24.0
www.priceme.co.nz//1676,15.9
www.priceme.co.nz//62,15.9
www.priceme.co.nz//2373,14.2
www.priceme.co.nz//2236,24.2
www.priceme.co.nz//9,16.1
www.priceme.co.nz//1949,
www.priceme.co.nz//2148,8.1
www.priceme.co.nz//1764,15.9
www.priceme.co.nz//35,10.1
www.priceme.co.nz//2324,18.0
www.priceme.co.nz//2261,17.9
