spec_id,megapixels
www.mypriceindia.com//154,14.2
www.mypriceindia.com//795,12.1
www.mypriceindia.com//710,24.2
www.mypriceindia.com//740,16.0
www.mypriceindia.com//773,19.0
www.mypriceindia.com//147,20.1
www.mypriceindia.com//738,25.0
www.mypriceindia.com//180,24.9
www.mypriceindia.com//692,18.0
www.mypriceindia.com//747,24.2
www.mypriceindia.com//48,16.3
www.mypriceindia.com//691,10.0
www.mypriceindia.com//101,17.0
www.mypriceindia.com//111,17.0
www.mypriceindia.com//191,19.0
www.mypriceindia.com//14,18.3
www.mypriceindia.com//116,16.2
www.mypriceindia.com//683,24.2
www.mypriceindia.com//167,18.0
www.mypriceindia.com//702,16.0
www.mypriceindia.com//686,16.2
www.mypriceindia.com//93,16.0
www.mypriceindia.com//131,7.1
www.mypriceindia.com//149,16.1
www.mypriceindia.com//30,16.0
www.mypriceindia.com//709,24.3
www.mypriceindia.com//110,2.6
www.mypriceindia.com//84,16.8
www.mypriceindia.com//55,16.0
www.mypriceindia.com//749,
www.mypriceindia.com//82,16.0
www.mypriceindia.com//29,17.0
www.mypriceindia.com//94,
www.mypriceindia.com//35,17.0
www.mypriceindia.com//74,16.0
www.mypriceindia.com//118,16.1
www.mypriceindia.com//711,16.0
www.mypriceindia.com//169,24.0
www.mypriceindia.com//797,17.0
www.mypriceindia.com//211,20.1
www.mypriceindia.com//28,12.0
www.mypriceindia.com//736,15.0
www.mypriceindia.com//209,24.7
www.mypriceindia.com//714,24.2
www.mypriceindia.com//194,20.4
www.mypriceindia.com//68,16.1
www.mypriceindia.com//649,14.0
www.mypriceindia.com//100,18.1
www.mypriceindia.com//681,18.0
www.mypriceindia.com//153,12.2
www.mypriceindia.com//699,16.2
www.mypriceindia.com//718,16.2
www.mypriceindia.com//129,20.1
www.mypriceindia.com//120,25.0
www.mypriceindia.com//142,20.1
www.mypriceindia.com//696,10.1
www.mypriceindia.com//712,15.0
www.mypriceindia.com//115,
www.mypriceindia.com//179,16.0
www.mypriceindia.com//701,18.0
www.mypriceindia.com//715,16.0
www.mypriceindia.com//45,20.1
www.mypriceindia.com//119,
www.mypriceindia.com//199,21.0
www.mypriceindia.com//96,24.3
www.mypriceindia.com//99,12.2
www.mypriceindia.com//755,2.5
www.mypriceindia.com//205,12.1
www.mypriceindia.com//676,16.0
www.mypriceindia.com//17,16.0
www.mypriceindia.com//124,16.1
www.mypriceindia.com//700,16.2
www.mypriceindia.com//748,14.1
www.mypriceindia.com//198,38.2
www.mypriceindia.com//171,18.2
www.mypriceindia.com//739,16.0
www.mypriceindia.com//202,13.0
www.mypriceindia.com//123,14.2
www.mypriceindia.com//684,12.0
www.mypriceindia.com//5,20.1
www.mypriceindia.com//21,14.1
www.mypriceindia.com//152,16.0
www.mypriceindia.com//724,22.3
www.mypriceindia.com//51,16.1
www.mypriceindia.com//174,16.3
www.mypriceindia.com//760,16.0
www.mypriceindia.com//787,12.8
www.mypriceindia.com//731,24.7
www.mypriceindia.com//58,20.9
www.mypriceindia.com//685,26.0
www.mypriceindia.com//130,16.0
www.mypriceindia.com//77,16.1
www.mypriceindia.com//200,9.2
www.mypriceindia.com//777,13.0
www.mypriceindia.com//193,37.0
www.mypriceindia.com//185,16.9
www.mypriceindia.com//586,18.0
www.mypriceindia.com//694,10.1
www.mypriceindia.com//112,12.2
www.mypriceindia.com//22,20.4
www.mypriceindia.com//107,14.0
www.mypriceindia.com//754,24.3
www.mypriceindia.com//137,16.1
www.mypriceindia.com//158,16.0
www.mypriceindia.com//23,19.0
www.mypriceindia.com//44,16.0
www.mypriceindia.com//767,17.0
www.mypriceindia.com//203,20.0
www.mypriceindia.com//86,20.1
www.mypriceindia.com//721,16.1
www.mypriceindia.com//761,20.5
www.mypriceindia.com//97,16.0
www.mypriceindia.com//792,16.0
www.mypriceindia.com//687,16.0
www.mypriceindia.com//0,12.0
www.mypriceindia.com//103,24.7
www.mypriceindia.com//695,16.1
www.mypriceindia.com//184,16.0
www.mypriceindia.com//102,18.0
www.mypriceindia.com//182,24.7
www.mypriceindia.com//190,17.0
www.mypriceindia.com//766,12.1
www.mypriceindia.com//165,16.2
www.mypriceindia.com//144,24.7
www.mypriceindia.com//730,24.3
www.mypriceindia.com//727,16.0
www.mypriceindia.com//63,37.0
www.mypriceindia.com//791,15.0
www.mypriceindia.com//36,16.1
www.mypriceindia.com//20,14.0
www.mypriceindia.com//717,18.0
www.mypriceindia.com//133,
www.mypriceindia.com//720,18.0
www.mypriceindia.com//679,14.0
www.mypriceindia.com//61,16.1
www.mypriceindia.com//54,24.7
www.mypriceindia.com//677,25.0
www.mypriceindia.com//790,16.7
www.mypriceindia.com//134,18.0
www.mypriceindia.com//90,16.0
www.mypriceindia.com//689,16.1
www.mypriceindia.com//707,14.2
www.mypriceindia.com//756,16.9
www.mypriceindia.com//189,16.1
www.mypriceindia.com//83,14.0
www.mypriceindia.com//53,14.0
www.mypriceindia.com//757,14.1
www.mypriceindia.com//122,22.3
www.mypriceindia.com//195,14.2
www.mypriceindia.com//187,10.1
www.mypriceindia.com//759,12.0
www.mypriceindia.com//155,12.3
www.mypriceindia.com//751,16.2
www.mypriceindia.com//789,16.3
www.mypriceindia.com//159,16.2
www.mypriceindia.com//80,20.1
www.mypriceindia.com//71,16.6
www.mypriceindia.com//43,16.3
www.mypriceindia.com//703,18.2
www.mypriceindia.com//11,18.9
www.mypriceindia.com//752,16.4
www.mypriceindia.com//164,16.3
www.mypriceindia.com//705,10.1
www.mypriceindia.com//210,16.1
www.mypriceindia.com//18,25.0
www.mypriceindia.com//745,24.7
www.mypriceindia.com//594,20.2
www.mypriceindia.com//675,16.8
www.mypriceindia.com//117,16.0
www.mypriceindia.com//746,24.7
www.mypriceindia.com//783,17.0
www.mypriceindia.com//596,20.1
www.mypriceindia.com//168,16.0
www.mypriceindia.com//188,16.1
www.mypriceindia.com//697,18.0
www.mypriceindia.com//729,12.1
www.mypriceindia.com//204,12.1
www.mypriceindia.com//64,18.0
www.mypriceindia.com//778,16.5
www.mypriceindia.com//628,14.0
www.mypriceindia.com//585,25.0
www.mypriceindia.com//207,11.9
